zip,latitude,longitude,,,city
13613,44.85884,-74.73879,Brasher Falls,NY,Brasher Falls (NY)
13614,44.53081,-75.69194,Brier Hill,NY,Brier Hill (NY)
13615,44.00569,-75.98328,Brownville,NY,Brownville (NY)
13616,44.02538,-75.85896,Calcium,NY,Calcium (NY)
13617,44.5789,-75.14668,Canton,NY,Canton (NY)
13618,44.11641,-76.27851,Cape Vincent,NY,Cape Vincent (NY)
13619,43.97705,-75.59432,Carthage,NY,Carthage (NY)
13620,43.89989,-75.45265,Castorland,NY,Castorland (NY)
13621,44.8452,-75.06596,Chase Mills,NY,Chase Mills (NY)
13622,44.09654,-76.115,Chaumont,NY,Chaumont (NY)
13623,44.44877,-75.75299,Chippewa Bay,NY,Chippewa Bay (NY)
13624,44.22284,-76.09736,Clayton,NY,Clayton (NY)
13625,44.5384,-74.92135,Colton,NY,Colton (NY)
13626,43.85143,-75.7202,Copenhagen,NY,Copenhagen (NY)
13628,44.03764,-75.68307,Deferiet,NY,Deferiet (NY)
13630,44.49742,-75.31756,De Kalb Junction,NY,De Kalb Junction (NY)
13632,44.12698,-76.06826,Depauville,NY,Depauville (NY)
13633,44.48259,-75.48825,De Peyster,NY,De Peyster (NY)
13634,44.01197,-76.07034,Dexter,NY,Dexter (NY)
13635,44.29915,-75.26188,Edwards,NY,Edwards (NY)
13636,43.74107,-76.12762,Ellisburg,NY,Ellisburg (NY)
13637,44.09751,-75.83346,Evans Mills,NY,Evans Mills (NY)
13638,44.02077,-75.75443,Felts Mills,NY,Felts Mills (NY)
13639,44.2594,-75.14324,Fine,NY,Fine (NY)
13640,44.3198,-75.99937,Wellesley Island,NY,Wellesley Island (NY)
13641,44.27341,-76.00573,Fishers Landing,NY,Fishers Landing (NY)
13642,44.3263,-75.46742,Gouverneur,NY,Gouverneur (NY)
13643,44.03207,-75.71738,Great Bend,NY,Great Bend (NY)
13645,44.30878,-75.44655,Hailesboro,NY,Hailesboro (NY)
13646,44.44144,-75.69379,Hammond,NY,Hammond (NY)
13647,44.6017,-74.99264,Hannawa Falls,NY,Hannawa Falls (NY)
13648,44.14977,-75.29908,Harrisville,NY,Harrisville (NY)
13649,44.91246,-74.69983,Helena,NY,Helena (NY)
13650,43.80742,-76.20629,Henderson,NY,Henderson (NY)
13651,43.86513,-76.18125,Henderson Harbor,NY,Henderson Harbor (NY)
13652,44.43579,-75.21338,Hermon,NY,Hermon (NY)
13654,44.56654,-75.46067,Heuvelton,NY,Heuvelton (NY)
13655,44.97865,-74.64781,Hogansburg,NY,Hogansburg (NY)
13656,44.19141,-75.95058,La Fargeville,NY,La Fargeville (NY)
13658,44.73979,-75.27756,Lisbon,NY,Lisbon (NY)
13659,43.73783,-75.8707,Lorraine,NY,Lorraine (NY)
13660,44.77727,-75.15764,Madrid,NY,Madrid (NY)
13661,43.70924,-76.1054,Mannsville,NY,Mannsville (NY)
13662,44.9378,-74.89383,Massena,NY,Massena (NY)
13664,44.58423,-75.64537,Morristown,NY,Morristown (NY)
13665,44.05227,-75.44933,Natural Bridge,NY,Natural Bridge (NY)
13666,44.21404,-74.95557,Newton Falls,NY,Newton Falls (NY)
13667,44.83768,-74.96149,Norfolk,NY,Norfolk (NY)
13668,44.75432,-74.98764,Norwood,NY,Norwood (NY)
13669,44.65004,-75.49861,Ogdensburg,NY,Ogdensburg (NY)
13670,44.18264,-75.11635,Oswegatchie,NY,Oswegatchie (NY)
13672,44.48166,-74.67987,Parishville,NY,Parishville (NY)
13673,44.17105,-75.72133,Philadelphia,NY,Philadelphia (NY)
13674,43.73763,-76.05192,Pierrepont Manor,NY,Pierrepont Manor (NY)
13675,44.28227,-75.83872,Plessis,NY,Plessis (NY)
13676,44.65178,-74.91377,Potsdam,NY,Potsdam (NY)
13678,44.83165,-74.96775,Raymondville,NY,Raymondville (NY)
13679,44.32664,-75.76554,Redwood,NY,Redwood (NY)
13680,44.59416,-75.32814,Rensselaer Falls,NY,Rensselaer Falls (NY)
13681,44.42933,-75.37142,Richville,NY,Richville (NY)
13682,43.84024,-75.88924,Rodman,NY,Rodman (NY)
13683,44.97395,-74.73543,Rooseveltown,NY,Rooseveltown (NY)
13684,44.36577,-75.0464,Russell,NY,Russell (NY)
13685,43.93343,-76.09399,Sackets Harbor,NY,Sackets Harbor (NY)
13687,44.44744,-74.82516,South Colton,NY,South Colton (NY)
13690,44.12612,-75.02319,Star Lake,NY,Star Lake (NY)
13691,44.22747,-75.78208,Theresa,NY,Theresa (NY)
13692,44.28861,-76.0258,Thousand Island Park,NY,Thousand Island Park (NY)
13693,44.03237,-76.24824,Three Mile Bay,NY,Three Mile Bay (NY)
13694,44.8575,-75.1645,Waddington,NY,Waddington (NY)
13695,44.10505,-74.92872,Wanakena,NY,Wanakena (NY)
13696,44.70425,-74.88971,West Stockholm,NY,West Stockholm (NY)
13697,44.74841,-74.80656,Winthrop,NY,Winthrop (NY)
13699,44.66372,-74.99851,Potsdam,NY,Potsdam (NY)
13730,42.23201,-75.53127,Afton,NY,Afton (NY)
13731,42.13059,-74.7882,Andes,NY,Andes (NY)
13732,42.04396,-76.16772,Apalachin,NY,Apalachin (NY)
13733,42.30459,-75.4793,Bainbridge,NY,Bainbridge (NY)
13734,42.07752,-76.40864,Barton,NY,Barton (NY)
13736,42.31722,-76.19389,Berkshire,NY,Berkshire (NY)
13738,42.56236,-76.11986,Blodgett Mills,NY,Blodgett Mills (NY)
13739,42.36614,-74.78982,Bloomville,NY,Bloomville (NY)
13740,42.27535,-74.74498,Bovina Center,NY,Bovina Center (NY)
13743,42.21706,-76.33898,Candor,NY,Candor (NY)
13744,42.24078,-75.90629,Castle Creek,NY,Castle Creek (NY)
13746,42.26868,-75.82085,Chenango Forks,NY,Chenango Forks (NY)
13747,42.49003,-74.98209,Colliersville,NY,Colliersville (NY)
13748,42.03428,-75.81727,Conklin,NY,Conklin (NY)
13750,42.47739,-74.83904,Davenport,NY,Davenport (NY)
13751,42.45745,-74.88363,Davenport Center,NY,Davenport Center (NY)
13752,42.17257,-74.90379,Delancey,NY,Delancey (NY)
13753,42.30873,-74.92538,Delhi,NY,Delhi (NY)
13754,42.09387,-75.43625,Deposit,NY,Deposit (NY)
13755,42.05976,-75.01524,Downsville,NY,Downsville (NY)
13756,42.01025,-75.10394,East Branch,NY,East Branch (NY)
13757,42.40915,-74.89321,East Meredith,NY,East Meredith (NY)
13760,42.13425,-76.08354,Endicott,NY,Endicott (NY)
13774,41.96192,-75.17283,Fishs Eddy,NY,Fishs Eddy (NY)
13775,42.33706,-75.14728,Franklin,NY,Franklin (NY)
13776,42.47023,-75.33458,Gilbertsville,NY,Gilbertsville (NY)
13777,42.25894,-75.9866,Glen Aubrey,NY,Glen Aubrey (NY)
13778,42.34795,-75.75977,Greene,NY,Greene (NY)
13780,42.42496,-75.48128,Guilford,NY,Guilford (NY)
13782,42.17304,-74.9836,Hamden,NY,Hamden (NY)
13783,41.99037,-75.26764,Hancock,NY,Hancock (NY)
13784,42.43542,-76.2177,Harford,NY,Harford (NY)
13786,42.4485,-74.69563,Harpersfield,NY,Harpersfield (NY)
13787,42.20606,-75.66334,Harpursville,NY,Harpursville (NY)
13788,42.34914,-74.65658,Hobart,NY,Hobart (NY)
13790,42.16937,-75.99796,Johnson City,NY,Johnson City (NY)
13795,42.05844,-75.77419,Kirkwood,NY,Kirkwood (NY)
13796,42.5513,-75.13644,Laurens,NY,Laurens (NY)
13797,42.32765,-76.04389,Lisle,NY,Lisle (NY)
13801,42.50327,-75.78028,McDonough,NY,McDonough (NY)
13802,42.25164,-76.04207,Maine,NY,Maine (NY)
13803,42.45787,-76.06028,Marathon,NY,Marathon (NY)
13804,42.20708,-75.37562,Masonville,NY,Masonville (NY)
13806,42.37894,-74.97315,Meridale,NY,Meridale (NY)
13807,42.61718,-74.98612,Milford,NY,Milford (NY)
13808,42.52797,-75.25657,Morris,NY,Morris (NY)
13809,42.40849,-75.3914,Mount Upton,NY,Mount Upton (NY)
13810,42.61188,-75.11157,Mount Vision,NY,Mount Vision (NY)
13811,42.23099,-76.17481,Newark Valley,NY,Newark Valley (NY)
13812,42.02993,-76.35461,Nichols,NY,Nichols (NY)
13813,42.16808,-75.54266,Nineveh,NY,Nineveh (NY)
13814,42.61655,-75.52584,North Norwich,NY,North Norwich (NY)
13815,42.54712,-75.53413,Norwich,NY,Norwich (NY)
13820,42.47204,-75.03893,Oneonta,NY,Oneonta (NY)
13825,42.44329,-75.20154,Otego,NY,Otego (NY)
13826,42.10517,-75.63701,Ouaquaga,NY,Ouaquaga (NY)
13827,42.11178,-76.25216,Owego,NY,Owego (NY)
13830,42.43868,-75.6295,Oxford,NY,Oxford (NY)
13832,42.6531,-75.66286,Plymouth,NY,Plymouth (NY)
13833,42.19829,-75.76432,Port Crane,NY,Port Crane (NY)
13834,42.54903,-74.96727,Portlandville,NY,Portlandville (NY)
13835,42.38906,-76.16939,Richford,NY,Richford (NY)
13838,42.28423,-75.39595,Sidney,NY,Sidney (NY)
13839,42.24824,-75.26007,Sidney Center,NY,Sidney Center (NY)
13841,42.41408,-75.84171,Smithville Flats,NY,Smithville Flats (NY)
13842,42.37922,-74.72302,South Kortright,NY,South Kortright (NY)
13843,42.53468,-75.37584,South New Berlin,NY,South New Berlin (NY)
13844,42.60927,-75.68083,South Plymouth,NY,South Plymouth (NY)
13846,42.36037,-75.05465,Treadwell,NY,Treadwell (NY)
13847,42.20443,-75.27777,Trout Creek,NY,Trout Creek (NY)
13849,42.33785,-75.31392,Unadilla,NY,Unadilla (NY)
13850,42.04873,-76.02663,Vestal,NY,Vestal (NY)
13856,42.16666,-75.16633,Walton,NY,Walton (NY)
13859,42.37123,-75.24916,Wells Bridge,NY,Wells Bridge (NY)
13860,42.45573,-74.94989,West Davenport,NY,West Davenport (NY)
13861,42.5048,-75.14156,West Oneonta,NY,West Oneonta (NY)
13862,42.3369,-75.9372,Whitney Point,NY,Whitney Point (NY)
13863,42.44164,-75.904,Willet,NY,Willet (NY)
13864,42.29095,-76.39225,Willseyville,NY,Willseyville (NY)
13865,42.06282,-75.62879,Windsor,NY,Windsor (NY)
13901,42.18253,-75.88048,Binghamton,NY,Binghamton (NY)
13902,42.08895,-75.96891,Binghamton,NY,Binghamton (NY)
13903,42.04749,-75.89573,Binghamton,NY,Binghamton (NY)
13904,42.13072,-75.81587,Binghamton,NY,Binghamton (NY)
13905,42.18086,-75.94476,Binghamton,NY,Binghamton (NY)
14001,43.03149,-78.51154,Akron,NY,Akron (NY)
14004,42.89487,-78.51008,Alden,NY,Alden (NY)
14005,42.91788,-78.24703,Alexander,NY,Alexander (NY)
14006,42.63366,-79.02056,Angola,NY,Angola (NY)
14008,43.30792,-78.62728,Appleton,NY,Appleton (NY)
14009,42.57542,-78.39241,Arcade,NY,Arcade (NY)
14011,42.83158,-78.29784,Attica,NY,Attica (NY)
14012,43.33431,-78.52572,Barker,NY,Barker (NY)
14013,43.07639,-78.39704,Basom,NY,Basom (NY)
14020,42.99513,-78.21508,Batavia,NY,Batavia (NY)
14024,42.58111,-78.24431,Bliss,NY,Bliss (NY)
14025,42.6232,-78.72609,Boston,NY,Boston (NY)
14026,42.94212,-78.68794,Bowmansville,NY,Bowmansville (NY)
14027,42.59408,-79.02067,Brant,NY,Brant (NY)
14028,43.31498,-78.71664,Burt,NY,Burt (NY)
14029,42.47293,-78.26346,Centerville,NY,Centerville (NY)
14030,42.56518,-78.50052,Chaffee,NY,Chaffee (NY)
14031,42.98661,-78.60908,Clarence,NY,Clarence (NY)
14032,43.04587,-78.63189,Clarence Center,NY,Clarence Center (NY)
14033,42.65865,-78.68436,Colden,NY,Colden (NY)
14034,42.4985,-78.86238,Collins,NY,Collins (NY)
14035,42.49099,-78.85936,Collins Center,NY,Collins Center (NY)
14036,42.97447,-78.38712,Corfu,NY,Corfu (NY)
14037,42.80637,-78.45448,Cowlesville,NY,Cowlesville (NY)
14039,42.83593,-78.17101,Dale,NY,Dale (NY)
14040,42.88809,-78.37847,Darien Center,NY,Darien Center (NY)
14041,42.4059,-78.97699,Dayton,NY,Dayton (NY)
14042,42.46882,-78.48377,Delevan,NY,Delevan (NY)
14043,42.90142,-78.70431,Depew,NY,Depew (NY)
14047,42.68579,-78.99328,Derby,NY,Derby (NY)
14048,42.48087,-79.31128,Dunkirk,NY,Dunkirk (NY)
14051,43.04168,-78.69927,East Amherst,NY,East Amherst (NY)
14052,42.77054,-78.58084,East Aurora,NY,East Aurora (NY)
14054,42.90606,-78.1312,East Bethany,NY,East Bethany (NY)
14055,42.5536,-78.60121,East Concord,NY,East Concord (NY)
14056,42.99183,-78.30663,East Pembroke,NY,East Pembroke (NY)
14057,42.64587,-78.87542,Eden,NY,Eden (NY)
14058,43.10167,-78.16211,Elba,NY,Elba (NY)
14059,42.83241,-78.63678,Elma,NY,Elma (NY)
14060,42.43986,-78.30884,Farmersville Station,NY,Farmersville Station (NY)
14061,42.59111,-79.08949,Farnham,NY,Farnham (NY)
14062,42.44364,-79.14897,Forestville,NY,Forestville (NY)
14063,42.41451,-79.32518,Fredonia,NY,Fredonia (NY)
14065,42.48741,-78.31158,Freedom,NY,Freedom (NY)
14066,42.62381,-78.18051,Gainesville,NY,Gainesville (NY)
14067,43.21565,-78.56644,Gasport,NY,Gasport (NY)
14068,43.02696,-78.75808,Getzville,NY,Getzville (NY)
14069,42.59984,-78.62984,Glenwood,NY,Glenwood (NY)
14070,42.43673,-78.92798,Gowanda,NY,Gowanda (NY)
14072,43.01673,-78.96308,Grand Island,NY,Grand Island (NY)
14075,42.71297,-78.82985,Hamburg,NY,Hamburg (NY)
14080,42.64289,-78.54886,Holland,NY,Holland (NY)
14081,42.56332,-79.06528,Irving,NY,Irving (NY)
14082,42.65689,-78.38435,Java Center,NY,Java Center (NY)
14083,42.67921,-78.43446,Java Village,NY,Java Village (NY)
14085,42.71494,-78.92691,Lake View,NY,Lake View (NY)
14086,42.90661,-78.6291,Lancaster,NY,Lancaster (NY)
14091,42.54224,-78.88868,Lawtons,NY,Lawtons (NY)
14092,43.17314,-78.99521,Lewiston,NY,Lewiston (NY)
14094,43.15989,-78.70032,Lockport,NY,Lockport (NY)
14098,43.33464,-78.37827,Lyndonville,NY,Lyndonville (NY)
14101,42.3863,-78.54292,Machias,NY,Machias (NY)
14102,42.84272,-78.55481,Marilla,NY,Marilla (NY)
14103,43.2125,-78.37696,Medina,NY,Medina (NY)
14105,43.19043,-78.4813,Middleport,NY,Middleport (NY)
14108,43.26365,-78.7274,Newfane,NY,Newfane (NY)
14109,43.13718,-79.03516,Niagara University,NY,Niagara University (NY)
14111,42.58206,-78.89803,North Collins,NY,North Collins (NY)
14112,42.6981,-78.9395,North Evans,NY,North Evans (NY)
14113,42.66813,-78.33624,North Java,NY,North Java (NY)
14120,43.07337,-78.83585,North Tonawanda,NY,North Tonawanda (NY)
14125,43.08773,-78.28207,Oakfield,NY,Oakfield (NY)
14126,43.33529,-78.72335,Olcott,NY,Olcott (NY)
14127,42.75204,-78.74402,Orchard Park,NY,Orchard Park (NY)
14129,42.4805,-79.0092,Perrysburg,NY,Perrysburg (NY)
14130,42.55318,-78.14959,Pike,NY,Pike (NY)
14131,43.23556,-78.89935,Ransomville,NY,Ransomville (NY)
14132,43.14787,-78.87856,Sanborn,NY,Sanborn (NY)
14134,42.53057,-78.51738,Sardinia,NY,Sardinia (NY)
14135,42.48489,-79.2437,Sheridan,NY,Sheridan (NY)
14136,42.52387,-79.16935,Silver Creek,NY,Silver Creek (NY)
14138,42.37497,-79.05376,South Dayton,NY,South Dayton (NY)
14139,42.71723,-78.53606,South Wales,NY,South Wales (NY)
14141,42.52366,-78.7109,Springville,NY,Springville (NY)
14143,42.97547,-78.0759,Stafford,NY,Stafford (NY)
14145,42.73154,-78.43205,Strykersville,NY,Strykersville (NY)
14150,42.99794,-78.87815,Tonawanda,NY,Tonawanda (NY)
14166,42.45088,-79.41592,Van Buren Point,NY,Van Buren Point (NY)
14167,42.74327,-78.32629,Varysburg,NY,Varysburg (NY)
14168,42.51187,-78.98745,Versailles,NY,Versailles (NY)
14169,42.76446,-78.52938,Wales Center,NY,Wales Center (NY)
14170,42.70115,-78.67294,West Falls,NY,West Falls (NY)
14171,42.42491,-78.64286,West Valley,NY,West Valley (NY)
14172,43.28201,-78.81757,Wilson,NY,Wilson (NY)
14173,42.52594,-78.47306,Yorkshire,NY,Yorkshire (NY)
14174,43.24178,-79.00548,Youngstown,NY,Youngstown (NY)
14201,42.89706,-78.88752,Buffalo,NY,Buffalo (NY)
14202,42.88798,-78.88358,Buffalo,NY,Buffalo (NY)
14203,42.86244,-78.86507,Buffalo,NY,Buffalo (NY)
14204,42.882,-78.8614,Buffalo,NY,Buffalo (NY)
14206,42.88078,-78.81018,Buffalo,NY,Buffalo (NY)
14207,42.95201,-78.89824,Buffalo,NY,Buffalo (NY)
14208,42.9146,-78.85146,Buffalo,NY,Buffalo (NY)
14209,42.91365,-78.86622,Buffalo,NY,Buffalo (NY)
14210,42.86407,-78.82811,Buffalo,NY,Buffalo (NY)
14211,42.90813,-78.81883,Buffalo,NY,Buffalo (NY)
14212,42.89438,-78.81957,Buffalo,NY,Buffalo (NY)
14213,42.91762,-78.89099,Buffalo,NY,Buffalo (NY)
14214,42.93936,-78.84101,Buffalo,NY,Buffalo (NY)
14215,42.93451,-78.81023,Buffalo,NY,Buffalo (NY)
14216,42.94855,-78.862,Buffalo,NY,Buffalo (NY)
14217,42.97189,-78.87674,Buffalo,NY,Buffalo (NY)
14218,42.81921,-78.82772,Buffalo,NY,Buffalo (NY)
14219,42.78903,-78.82694,Buffalo,NY,Buffalo (NY)
14220,42.84571,-78.82264,Buffalo,NY,Buffalo (NY)
14221,42.97918,-78.72158,Buffalo,NY,Buffalo (NY)
14222,42.92002,-78.8771,Buffalo,NY,Buffalo (NY)
14223,42.97348,-78.84612,Buffalo,NY,Buffalo (NY)
14224,42.83767,-78.74771,Buffalo,NY,Buffalo (NY)
14225,42.92879,-78.752,Buffalo,NY,Buffalo (NY)
14226,42.97078,-78.79844,Buffalo,NY,Buffalo (NY)
14227,42.88402,-78.74665,Buffalo,NY,Buffalo (NY)
14228,43.04214,-78.7798,Buffalo,NY,Buffalo (NY)
14260,43.00165,-78.79066,Buffalo,NY,Buffalo (NY)
14261,43.00188,-78.7848,Buffalo,NY,Buffalo (NY)
14301,43.09701,-79.03726,Niagara Falls,NY,Niagara Falls (NY)
14302,43.0939,-79.04919,Niagara Falls,NY,Niagara Falls (NY)
14303,43.08428,-79.03908,Niagara Falls,NY,Niagara Falls (NY)
14304,43.10197,-78.95282,Niagara Falls,NY,Niagara Falls (NY)
14305,43.1199,-79.02265,Niagara Falls,NY,Niagara Falls (NY)
14411,43.23456,-78.21349,Albion,NY,Albion (NY)
14413,43.2229,-76.97067,Alton,NY,Alton (NY)
14414,42.89358,-77.73501,Avon,NY,Avon (NY)
14415,42.7559,-77.01643,Bellona,NY,Bellona (NY)
14416,43.08003,-77.97849,Bergen,NY,Bergen (NY)
14418,42.60717,-77.21681,Branchport,NY,Branchport (NY)
14420,43.21385,-77.93305,Brockport,NY,Brockport (NY)
14422,43.08357,-78.06704,Byron,NY,Byron (NY)
14423,42.94382,-77.82788,Caledonia,NY,Caledonia (NY)
14424,42.84649,-77.3104,Canandaigua,NY,Canandaigua (NY)
14425,42.98962,-77.33734,Farmington,NY,Farmington (NY)
14427,42.61828,-78.05442,Castile,NY,Castile (NY)
14428,43.08029,-77.85963,Churchville,NY,Churchville (NY)
14432,42.95696,-77.14333,Clifton Springs,NY,Clifton Springs (NY)
14433,43.07939,-76.87779,Clyde,NY,Clyde (NY)
14435,42.71496,-77.66721,Conesus,NY,Conesus (NY)
14437,42.57072,-77.73435,Dansville,NY,Dansville (NY)
14441,42.68608,-76.95756,Dresden,NY,Dresden (NY)
14445,43.11312,-77.48978,East Rochester,NY,East Rochester (NY)
14450,43.0921,-77.41623,Fairport,NY,Fairport (NY)
14453,43.01602,-77.47338,Fishers,NY,Fishers (NY)
14454,42.79731,-77.76879,Geneseo,NY,Geneseo (NY)
14456,42.84584,-77.00012,Geneva,NY,Geneva (NY)
14462,42.68652,-77.75112,Groveland,NY,Groveland (NY)
14463,42.79539,-77.0689,Hall,NY,Hall (NY)
14464,43.32659,-77.9374,Hamlin,NY,Hamlin (NY)
14466,42.77773,-77.5842,Hemlock,NY,Hemlock (NY)
14467,43.04119,-77.60996,Henrietta,NY,Henrietta (NY)
14468,43.29242,-77.80542,Hilton,NY,Hilton (NY)
14469,42.87778,-77.46735,Bloomfield,NY,Bloomfield (NY)
14470,43.21099,-78.05456,Holley,NY,Holley (NY)
14471,42.75308,-77.49425,Honeoye,NY,Honeoye (NY)
14472,42.96589,-77.58173,Honeoye Falls,NY,Honeoye Falls (NY)
14475,42.93683,-77.49787,Ionia,NY,Ionia (NY)
14476,43.32946,-78.04226,Kendall,NY,Kendall (NY)
14477,43.33353,-78.13415,Kent,NY,Kent (NY)
14478,42.58011,-77.12791,Keuka Park,NY,Keuka Park (NY)
14479,43.23768,-78.31008,Knowlesville,NY,Knowlesville (NY)
14480,42.83809,-77.70736,Lakeville,NY,Lakeville (NY)
14481,42.77173,-77.91643,Leicester,NY,Leicester (NY)
14482,42.97457,-77.97014,Le Roy,NY,Le Roy (NY)
14485,42.88016,-77.60131,Lima,NY,Lima (NY)
14486,42.89293,-77.92295,Linwood,NY,Linwood (NY)
14487,42.81174,-77.63873,Livonia,NY,Livonia (NY)
14489,43.09008,-76.99238,Lyons,NY,Lyons (NY)
14502,43.09532,-77.33598,Macedon,NY,Macedon (NY)
14504,42.96839,-77.2327,Manchester,NY,Manchester (NY)
14505,43.15846,-77.17503,Marion,NY,Marion (NY)
14506,43.0012,-77.50508,Mendon,NY,Mendon (NY)
14507,42.69635,-77.27373,Middlesex,NY,Middlesex (NY)
14510,42.69485,-77.87167,Mount Morris,NY,Mount Morris (NY)
14511,42.99603,-77.87762,Mumford,NY,Mumford (NY)
14512,42.64411,-77.39296,Naples,NY,Naples (NY)
14513,43.07204,-77.0961,Newark,NY,Newark (NY)
14514,43.08597,-77.80303,North Chili,NY,North Chili (NY)
14515,43.25287,-77.73175,North Greece,NY,North Greece (NY)
14516,43.19855,-76.91153,North Rose,NY,North Rose (NY)
14517,42.59217,-77.8971,Nunda,NY,Nunda (NY)
14519,43.23184,-77.31389,Ontario,NY,Ontario (NY)
14521,42.67639,-76.80876,Ovid,NY,Ovid (NY)
14522,43.05911,-77.22152,Palmyra,NY,Palmyra (NY)
14525,42.87242,-78.01471,Pavilion,NY,Pavilion (NY)
14526,43.15129,-77.44806,Penfield,NY,Penfield (NY)
14527,42.66764,-77.06473,Penn Yan,NY,Penn Yan (NY)
14529,42.53748,-77.64418,Perkinsville,NY,Perkinsville (NY)
14530,42.73446,-78.00276,Perry,NY,Perry (NY)
14532,42.96462,-77.02601,Phelps,NY,Phelps (NY)
14533,42.84632,-77.88468,Piffard,NY,Piffard (NY)
14534,43.0564,-77.52083,Pittsford,NY,Pittsford (NY)
14536,42.53958,-78.08358,Portageville,NY,Portageville (NY)
14537,43.03539,-77.15604,Port Gibson,NY,Port Gibson (NY)
14539,42.83418,-77.87521,Retsof,NY,Retsof (NY)
14541,42.75704,-76.84403,Romulus,NY,Romulus (NY)
14542,43.15306,-76.87595,Rose,NY,Rose (NY)
14543,42.98777,-77.67747,Rush,NY,Rush (NY)
14544,42.75562,-77.23958,Rushville,NY,Rushville (NY)
14545,42.66166,-77.71056,Scottsburg,NY,Scottsburg (NY)
14546,43.0296,-77.77372,Scottsville,NY,Scottsville (NY)
14548,42.97538,-77.24341,Shortsville,NY,Shortsville (NY)
14549,42.69667,-78.02212,Silver Lake,NY,Silver Lake (NY)
14550,42.67757,-78.09166,Silver Springs,NY,Silver Springs (NY)
14551,43.21886,-77.04596,Sodus,NY,Sodus (NY)
14555,43.25946,-76.98665,Sodus Point,NY,Sodus Point (NY)
14556,42.67906,-77.83222,Sonyea,NY,Sonyea (NY)
14557,43.04807,-78.06126,South Byron,NY,South Byron (NY)
14559,43.18823,-77.81778,Spencerport,NY,Spencerport (NY)
14560,42.68716,-77.57691,Springwater,NY,Springwater (NY)
14561,42.82218,-77.13131,Stanley,NY,Stanley (NY)
14564,42.98329,-77.42417,Victor,NY,Victor (NY)
14568,43.14657,-77.28365,Walworth,NY,Walworth (NY)
14569,42.74012,-78.17269,Warsaw,NY,Warsaw (NY)
14571,43.34397,-78.24894,Waterport,NY,Waterport (NY)
14572,42.5669,-77.57017,Wayland,NY,Wayland (NY)
14580,43.21883,-77.44561,Webster,NY,Webster (NY)
14585,42.90587,-77.55301,West Bloomfield,NY,West Bloomfield (NY)
14586,43.04151,-77.68693,West Henrietta,NY,West Henrietta (NY)
14588,42.67973,-76.87047,Willard,NY,Willard (NY)
14589,43.23997,-77.17224,Williamson,NY,Williamson (NY)
14590,43.24533,-76.83099,Wolcott,NY,Wolcott (NY)
14591,42.82865,-78.09364,Wyoming,NY,Wyoming (NY)
14592,42.86875,-77.89066,York,NY,York (NY)
14604,43.1569,-77.60536,Rochester,NY,Rochester (NY)
14605,43.16838,-77.60177,Rochester,NY,Rochester (NY)
14606,43.17069,-77.69933,Rochester,NY,Rochester (NY)
14607,43.15099,-77.58682,Rochester,NY,Rochester (NY)
14608,43.15335,-77.62362,Rochester,NY,Rochester (NY)
14609,43.17731,-77.55234,Rochester,NY,Rochester (NY)
14610,43.14196,-77.5463,Rochester,NY,Rochester (NY)
14611,43.14756,-77.64731,Rochester,NY,Rochester (NY)
14612,43.26513,-77.67654,Rochester,NY,Rochester (NY)
14613,43.1822,-77.64068,Rochester,NY,Rochester (NY)
14614,43.1574,-77.61473,Rochester,NY,Rochester (NY)
14615,43.20337,-77.65637,Rochester,NY,Rochester (NY)
14616,43.23431,-77.65822,Rochester,NY,Rochester (NY)
14617,43.22488,-77.59323,Rochester,NY,Rochester (NY)
14618,43.11305,-77.55547,Rochester,NY,Rochester (NY)
14619,43.1361,-77.649,Rochester,NY,Rochester (NY)
14620,43.12878,-77.60463,Rochester,NY,Rochester (NY)
14621,43.18911,-77.60408,Rochester,NY,Rochester (NY)
14622,43.21389,-77.55359,Rochester,NY,Rochester (NY)
14623,43.08798,-77.64314,Rochester,NY,Rochester (NY)
14624,43.12765,-77.7317,Rochester,NY,Rochester (NY)
14625,43.14891,-77.50551,Rochester,NY,Rochester (NY)
14626,43.21348,-77.71272,Rochester,NY,Rochester (NY)
14627,43.12931,-77.62912,Rochester,NY,Rochester (NY)
14642,43.12281,-77.62508,Rochester,NY,Rochester (NY)
14701,42.08091,-79.25502,Jamestown,NY,Jamestown (NY)
14706,42.10663,-78.52795,Allegany,NY,Allegany (NY)
14707,42.08256,-78.06196,Allentown,NY,Allentown (NY)
14708,42.01424,-78.06988,Alma,NY,Alma (NY)
14709,42.35279,-77.98267,Angelica,NY,Angelica (NY)
14710,42.08957,-79.42306,Ashville,NY,Ashville (NY)
14711,42.32088,-78.12625,Belfast,NY,Belfast (NY)
14712,42.18163,-79.36812,Bemus Point,NY,Bemus Point (NY)
14714,42.28368,-78.23493,Black Creek,NY,Black Creek (NY)
14715,42.07323,-78.14832,Bolivar,NY,Bolivar (NY)
14716,42.38056,-79.43406,Brocton,NY,Brocton (NY)
14717,42.36258,-78.18235,Caneadea,NY,Caneadea (NY)
14718,42.34417,-79.28813,Cassadaga,NY,Cassadaga (NY)
14719,42.34323,-78.87198,Cattaraugus,NY,Cattaraugus (NY)
14720,42.10857,-79.27997,Celoron,NY,Celoron (NY)
14721,42.01645,-78.26801,Ceres,NY,Ceres (NY)
14722,42.20961,-79.46882,Chautauqua,NY,Chautauqua (NY)
